Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
java,cesiumlanguagewritertests,TestPolylineGlowMaterialCesiumWriter,getRule$testContext,3,1,0,64,0,,
java,cesiumlanguagewritertests,TestMatrix3By3,testHoldValue,12,1,0,31,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testFromQuaternion,13,1,0,48,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testEquality,25,2,0,63,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testEqualityWithWrongType,5,1,0,103,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testEqualsEpsilon,14,1,0,114,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testIndex,12,1,0,130,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testTranspose,13,1,0,147,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testIdentity,12,1,0,162,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testIsUndefined,10,2,0,176,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testMultiplyByScalar,33,1,0,199,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testMultiplyByMatrix,14,1,0,237,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,indexerThrowsWithRowOutOfRange,12,1,2,259,0,,
java,cesiumlanguagewritertests,TestMatrix3By3,invoke,3,1,0,265,0,,
java,cesiumlanguagewritertests,TestMatrix3By3,indexerThrowsWithRowOutOfRange$Test,7,3,0,272,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,indexerThrowsWithColumnOutOfRange,12,1,2,284,0,,
java,cesiumlanguagewritertests,TestMatrix3By3,invoke,3,1,0,290,0,,
java,cesiumlanguagewritertests,TestMatrix3By3,indexerThrowsWithColumnOutOfRange$Test,7,3,0,297,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testGetHashCode,7,1,0,309,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testZeroMatrix,12,1,0,321,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testMathOperators,11,1,0,338,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,testMathOperatorsWithCartesian,7,1,0,354,1,,
java,cesiumlanguagewritertests,TestMatrix3By3,getRule$testContext,3,1,0,369,0,,
java,cesiumlanguagewritertests,TestNodeTransformationsCesiumWriter,singleNodeTransformation,29,1,0,31,1,,
java,cesiumlanguagewritertests,TestNodeTransformationsCesiumWriter,multipleNodeTransformations,44,1,0,62,1,,
java,cesiumlanguagewritertests,TestNodeTransformationsCesiumWriter,createExampleFile,46,1,0,108,1,,
java,cesiumlanguagewritertests,TestNodeTransformationsCesiumWriter,createPropertyWriter,3,1,1,156,0,,
java,cesiumlanguagewritertests,TestNodeTransformationsCesiumWriter,getRule$testContext,3,1,0,164,0,,
java,cesiumlanguagewritertests,TestBounds,testStaticInstances,5,1,0,32,1,,
java,cesiumlanguagewritertests,TestBounds,testConstructorsAndChecks,26,1,0,39,1,,
java,cesiumlanguagewritertests,TestBounds,testConstructorThrowsWithUpperLessThanLower,10,1,0,67,1,,
java,cesiumlanguagewritertests,TestBounds,invoke,3,1,0,70,0,,
java,cesiumlanguagewritertests,TestBounds,testGetHashCode,7,1,0,76,1,,
java,cesiumlanguagewritertests,TestBounds,testEquality,30,1,0,88,1,,
java,cesiumlanguagewritertests,TestBounds,testEqualsEpsilon,9,1,0,123,1,,
java,cesiumlanguagewritertests,TestBounds,testEqualsEpsilonExact,5,1,0,137,1,,
java,cesiumlanguagewritertests,TestBounds,testEqualityWithWrongType,5,1,0,148,1,,
java,cesiumlanguagewritertests,TestBounds,testToString,8,1,0,159,1,,
java,cesiumlanguagewritertests,TestBounds,getRule$testContext,3,1,0,175,0,,
java,cesiumlanguagewritertests,TestUnitCartesian,testHoldValue,6,1,0,30,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testFromCartesian,6,1,0,41,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testFromCartesianAndReturnMagnitude,10,1,0,52,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testInitializeAndReturnMagnitude,10,1,0,67,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testFromClockAndCone,8,1,0,82,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testEquality,39,1,0,95,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testEqualsEpsilon,9,1,0,139,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testEqualsEpsilonExact,5,1,0,153,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testEqualityWithWrongType,5,1,0,164,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testIsUndefined,7,1,0,175,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testFromZero,10,1,0,187,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,invoke,3,1,0,194,0,,
java,cesiumlanguagewritertests,TestUnitCartesian,testFromInfinity,10,1,0,200,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,invoke,3,1,0,207,0,,
java,cesiumlanguagewritertests,TestUnitCartesian,testInvert,7,1,0,213,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testNegation,6,1,0,225,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testAdd,19,1,0,236,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testSubtract,19,1,0,260,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testMultiply,11,1,0,284,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testDivide,11,1,0,300,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testDotProduct,8,1,0,316,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testCrossProduct,20,1,0,329,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testGetHashCode,7,1,0,357,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,testToString,8,1,0,369,1,,
java,cesiumlanguagewritertests,TestUnitCartesian,getRule$testContext,3,1,0,385,0,,
java,cesiumlanguagewritertests,TestDuration,testMinValueMaxValueZeroValue,11,1,0,27,1,,
java,cesiumlanguagewritertests,TestDuration,testDaysHoursMinutesSecondsConstructors,5,1,0,43,1,,
java,cesiumlanguagewritertests,TestDuration,testNormalization,14,1,0,53,1,,
java,cesiumlanguagewritertests,TestDuration,testSecondsGreaterThanADay,5,1,0,74,1,,
java,cesiumlanguagewritertests,TestDuration,testEquality,27,1,0,85,1,,
java,cesiumlanguagewritertests,TestDuration,testCompareTo,24,1,0,119,1,,
java,cesiumlanguagewritertests,TestDuration,testAddition,17,1,0,148,1,,
java,cesiumlanguagewritertests,TestDuration,testSubtraction,24,1,0,171,1,,
java,cesiumlanguagewritertests,TestDuration,testMultiplication,32,1,0,201,1,,
java,cesiumlanguagewritertests,TestDuration,testDivisionByDuration,18,1,0,238,1,,
java,cesiumlanguagewritertests,TestDuration,testDivisionByConstant,33,1,0,261,1,,
java,cesiumlanguagewritertests,TestDuration,testAddSeconds,6,1,0,299,1,,
java,cesiumlanguagewritertests,TestDuration,testAddDays,6,1,0,310,1,,
java,cesiumlanguagewritertests,TestDuration,testGetHashCode,7,1,0,321,1,,
java,cesiumlanguagewritertests,TestDuration,testTotalDays,4,1,0,333,1,,
java,cesiumlanguagewritertests,TestDuration,testToString,4,1,0,342,1,,
java,cesiumlanguagewritertests,TestDuration,testReallySmallSeconds,8,1,0,351,1,,
java,cesiumlanguagewritertests,TestDuration,getRule$testContext,3,1,0,371,0,,
java,cesiumlanguagewritertests,TestReference,canConstructEscapedReferences,35,1,0,27,1,,
java,cesiumlanguagewritertests,TestReference,canConstructFromIdentifierAndProperty,14,1,0,64,1,,
java,cesiumlanguagewritertests,TestReference,canConstructFromIdentifierAndProperties,22,1,0,80,1,,
java,cesiumlanguagewritertests,TestReference,throwsWithMissingDelimiter,11,1,0,104,1,,
java,cesiumlanguagewritertests,TestReference,invoke,3,1,0,107,0,,
java,cesiumlanguagewritertests,TestReference,throwsWithMissingDelimiterDueToEscaping,11,1,0,114,1,,
java,cesiumlanguagewritertests,TestReference,invoke,3,1,0,117,0,,
java,cesiumlanguagewritertests,TestReference,throwsWithMissingProperties,11,1,0,124,1,,
java,cesiumlanguagewritertests,TestReference,invoke,3,1,0,127,0,,
java,cesiumlanguagewritertests,TestReference,getRule$testContext,3,1,0,137,0,,
java,cesiumlanguagewritertests,TestDoubleCesiumWriter,doubleCanBeWrittenAsSimpleNumber,14,1,0,25,1,,
java,cesiumlanguagewritertests,TestDoubleCesiumWriter,doubleCanBeWrittenInsideInterval,18,1,0,41,1,,
java,cesiumlanguagewritertests,TestDoubleCesiumWriter,testDeletePropertyWithStartAndStop,23,1,0,61,1,,
java,cesiumlanguagewritertests,TestDoubleCesiumWriter,testDeletePropertyWithNoInterval,19,1,0,86,1,,
java,cesiumlanguagewritertests,TestDoubleCesiumWriter,createPropertyWriter,3,1,1,107,0,,
java,cesiumlanguagewritertests,TestDoubleCesiumWriter,getRule$testContext,3,1,0,115,0,,
java,cesiumlanguagewritertests,TestPolylineOutlineMaterialCesiumWriter,testWritePolylineOutlineMaterial,25,1,0,26,1,,
java,cesiumlanguagewritertests,TestPolylineOutlineMaterialCesiumWriter,createPropertyWriter,3,1,1,53,0,,
java,cesiumlanguagewritertests,TestPolylineOutlineMaterialCesiumWriter,getRule$testContext,3,1,0,61,0,,
java,cesiumlanguagewritertests,TestVerticalOriginCesiumWriter,verticalOriginCanBeWrittenAsSimpleString,14,1,0,25,1,,
java,cesiumlanguagewritertests,TestVerticalOriginCesiumWriter,verticalOriginCanBeWrittenInsideInterval,18,1,0,41,1,,
java,cesiumlanguagewritertests,TestVerticalOriginCesiumWriter,createPropertyWriter,3,1,1,61,0,,
java,cesiumlanguagewritertests,TestVerticalOriginCesiumWriter,getRule$testContext,3,1,0,69,0,,
java,cesiumlanguagewritertests,TestJulianDate,testRetainValue,5,1,0,30,1,,
java,cesiumlanguagewritertests,TestJulianDate,testTimeStandard,8,1,0,41,1,,
java,cesiumlanguagewritertests,TestJulianDate,testTimeGreaterThanADay,8,1,0,56,1,,
java,cesiumlanguagewritertests,TestJulianDate,testTimeNegative,8,1,0,70,1,,
java,cesiumlanguagewritertests,TestJulianDate,testTimeExactlyOneDay,8,1,0,84,1,,
java,cesiumlanguagewritertests,TestJulianDate,testEquality,19,1,0,98,1,,
java,cesiumlanguagewritertests,TestJulianDate,testJulianDateNow,6,1,0,122,1,,
java,cesiumlanguagewritertests,TestJulianDate,testEqualsEpsilonExact,5,1,0,133,1,,
java,cesiumlanguagewritertests,TestJulianDate,testAddition,26,1,0,144,1,,
java,cesiumlanguagewritertests,TestJulianDate,testSecondsDifference,19,1,0,176,1,,
java,cesiumlanguagewritertests,TestJulianDate,testMinutesDifference,21,1,0,203,1,,
java,cesiumlanguagewritertests,TestJulianDate,testDaysDifference,21,1,0,232,1,,
java,cesiumlanguagewritertests,TestJulianDate,testSubtraction,24,1,0,258,1,,
java,cesiumlanguagewritertests,TestJulianDate,testAddSeconds,7,1,0,287,1,,
java,cesiumlanguagewritertests,TestJulianDate,testSubtractSeconds,7,1,0,300,1,,
java,cesiumlanguagewritertests,TestJulianDate,testAddDays,7,1,0,313,1,,
java,cesiumlanguagewritertests,TestJulianDate,testGetHashCode,10,1,0,326,1,,
java,cesiumlanguagewritertests,TestJulianDate,testToString,5,1,0,341,1,,
java,cesiumlanguagewritertests,TestJulianDate,testComparisonConsistency,16,1,0,351,1,,
java,cesiumlanguagewritertests,TestJulianDate,testReallySmallNegativeSecondsOfDay,5,1,0,372,1,,
java,cesiumlanguagewritertests,TestJulianDate,testTryConvertTimeStandard,13,1,0,386,1,,
java,cesiumlanguagewritertests,TestJulianDate,testEqualityOfLeapSeconds,6,1,0,402,1,,
java,cesiumlanguagewritertests,TestJulianDate,testSecondsDifferenceAtLeapSecond,10,1,0,410,1,,
java,cesiumlanguagewritertests,TestJulianDate,getRule$testContext,3,1,0,425,0,,
java,cesiumlanguagewritertests,TestLeapSecond,testConstructor,6,1,0,30,1,,
java,cesiumlanguagewritertests,TestLeapSecond,testConstructorRequiresUTC,11,1,0,38,1,,
java,cesiumlanguagewritertests,TestLeapSecond,invoke,3,1,0,41,0,,
java,cesiumlanguagewritertests,TestLeapSecond,testEquality,12,1,0,48,1,,
java,cesiumlanguagewritertests,TestLeapSecond,testGetHashCode,7,1,0,65,1,,
java,cesiumlanguagewritertests,TestLeapSecond,testToString,5,1,0,77,1,,
java,cesiumlanguagewritertests,TestLeapSecond,getRule$testContext,3,1,0,90,0,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,referenceFrameValueWritesReferenceFrameProperty,15,1,0,29,1,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,cartesianValueWritesSingleCartesianProperty,15,1,0,46,1,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,cartographicRadiansValueWritesSingleCartographicRadiansProperty,15,1,0,63,1,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,cartesianValueWritesMultipleCartesianProperty,19,1,0,80,1,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,cartesianValueSubsetWritesMultipleCartesianProperty,21,1,0,101,1,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,cartographicRadiansValueWritesMultipleCartographicRadiansProperty,19,1,0,124,1,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,cartographicRadiansValueSubsetWritesMultipleCartographicRadiansProperty,21,1,0,145,1,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,cartesianValueWritesEmptyArrayAndDoesNotWriteEpochWhenGivenAnEmptyCollection,14,1,0,168,1,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,cartographicRadiansValueWritesEmptyArrayAndDoesNotWriteEpochWhenGivenAnEmptyCollection,14,1,0,184,1,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,testDeletePropertyWithStartAndStop,23,1,0,200,1,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,testDeletePropertyWithNoInterval,20,1,0,225,1,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,createPropertyWriter,3,1,1,247,0,,
java,cesiumlanguagewritertests,TestPositionCesiumWriter,getRule$testContext,3,1,0,255,0,,
java,cesiumlanguagewritertests,TestHorizontalOriginCesiumWriter,horizontalOriginCanBeWrittenAsSimpleString,14,1,0,25,1,,
java,cesiumlanguagewritertests,TestHorizontalOriginCesiumWriter,horizontalOriginCanBeWrittenInsideInterval,18,1,0,41,1,,
java,cesiumlanguagewritertests,TestHorizontalOriginCesiumWriter,createPropertyWriter,3,1,1,61,0,,
java,cesiumlanguagewritertests,TestHorizontalOriginCesiumWriter,getRule$testContext,3,1,0,69,0,,
java,cesiumlanguagewritertests,TestCesiumStreamWriter,setUp,5,1,0,31,0,,
java,cesiumlanguagewritertests,TestCesiumStreamWriter,newPacketWritesObjectLiteral,5,1,0,38,1,,
java,cesiumlanguagewritertests,TestCesiumStreamWriter,successiveCallsToNewPacketReturnSameInstance,9,1,0,45,1,,
java,cesiumlanguagewritertests,TestCesiumStreamWriter,multipleCallsToNewPacketWithoutCloseThrowInvalidOperationException,12,1,0,56,1,,
java,cesiumlanguagewritertests,TestCesiumStreamWriter,invoke,3,1,0,60,0,,
java,cesiumlanguagewritertests,TestCesiumStreamWriter,getRule$testContext,3,1,0,70,0,,
java,cesiumlanguagewritertests,TestBoundingRectangle,testHoldValue,22,1,0,32,1,,
java,cesiumlanguagewritertests,TestBoundingRectangle,testInitializationFromBadElementsWidth,10,1,0,59,1,,
java,cesiumlanguagewritertests,TestBoundingRectangle,invoke,3,1,0,65,0,,
java,cesiumlanguagewritertests,TestBoundingRectangle,testInitializationFromBadElementsHeight,10,1,0,71,1,,
java,cesiumlanguagewritertests,TestBoundingRectangle,invoke,3,1,0,77,0,,
java,cesiumlanguagewritertests,TestBoundingRectangle,equalityTest,13,1,0,83,1,,
java,cesiumlanguagewritertests,TestBoundingRectangle,testEqualsEpsilon,8,1,0,101,1,,
java,cesiumlanguagewritertests,TestBoundingRectangle,testGetHashCode,7,1,0,114,1,,
java,cesiumlanguagewritertests,TestBoundingRectangle,testToString,10,1,0,126,1,,
java,cesiumlanguagewritertests,TestBoundingRectangle,getRule$testContext,3,1,0,145,0,,
java,cesiumlanguagewritertests,TestGridMaterialCesiumWriter,testWriteGridMaterial,34,1,0,26,1,,
java,cesiumlanguagewritertests,TestGridMaterialCesiumWriter,createPropertyWriter,3,1,1,62,0,,
java,cesiumlanguagewritertests,TestGridMaterialCesiumWriter,getRule$testContext,3,1,0,70,0,,
java,cesiumlanguagewritertests.advanced,TestCesiumFormattingHelper,passToIso8601Interval,20,1,0,24,1,,
java,cesiumlanguagewritertests.advanced,TestCesiumFormattingHelper,passClampToIso8601,24,1,0,48,1,,
java,cesiumlanguagewritertests.advanced,TestCesiumFormattingHelper,getRule$testContext,3,1,0,77,0,,
java,cesiumlanguagewritertests.advanced,TestCesiumWritingHelper,setUp,4,1,0,31,0,,
java,cesiumlanguagewritertests.advanced,TestCesiumWritingHelper,canWriteReference,4,1,0,37,1,,
java,cesiumlanguagewritertests.advanced,TestCesiumWritingHelper,canWriteReferences,7,1,0,43,1,,
java,cesiumlanguagewritertests.advanced,TestCesiumWritingHelper,getRule$testContext,3,1,0,55,0,,
java,cesiumlanguagewritertests.data,EmbeddedData,EmbeddedData,2,1,0,15,0,,
java,cesiumlanguagewritertests.data,EmbeddedData,read,3,1,1,17,0,,
java,agi.foundation.compatibility,TestContextRule,apply,26,3,2,10,0,,
java,agi.foundation.compatibility,TestContextRule,evaluate,21,3,0,13,0,,
java,agi.foundation.compatibility,TestContext,getCurrentContext,3,1,0,13,0,,
java,agi.foundation.compatibility,TestContext,getTest,3,1,0,18,0,,
java,agi.foundation.compatibility,TestContext,getTestDirectory,14,4,0,23,0,,
java,agi.foundation.compatibility,AssertHelper,AssertHelper,2,1,0,37,0,,
java,agi.foundation.compatibility,AssertHelper,assertThat,3,1,2,44,0,,
java,agi.foundation.compatibility,AssertHelper,assertThat,3,1,3,48,0,,
java,agi.foundation.compatibility,AssertHelper,assertThat,8,2,4,52,0,,
java,agi.foundation.compatibility,AssertHelper,formatMessage,6,2,2,63,0,,
java,agi.foundation.compatibility,AssertHelper,assertNotEqual,3,1,2,73,0,,
java,agi.foundation.compatibility,AssertHelper,assertNotEqual,3,1,4,77,0,,
java,agi.foundation.compatibility,AssertHelper,assertIsEmpty,3,1,1,83,0,,
java,agi.foundation.compatibility,AssertHelper,assertIsEmpty,3,1,3,87,0,,
java,agi.foundation.compatibility,AssertHelper,assertLess,3,1,2,93,0,,
java,agi.foundation.compatibility,AssertHelper,assertGreater,3,1,2,99,0,,
java,agi.foundation.compatibility,AssertHelper,assertStringContains,3,1,2,105,0,,
java,agi.foundation.compatibility,AssertHelper,assertStringContains,3,1,4,109,0,,
java,agi.foundation.compatibility,AssertHelper,assertStringStartsWith,3,1,2,115,0,,
java,agi.foundation.compatibility,AssertHelper,assertStringStartsWith,3,1,4,119,0,,
java,agi.foundation.compatibility,AssertHelper,assertEquals,3,1,2,124,0,agi.foundation.compatibility.AssertHelper,agi.foundation.compatibility.AssertHelper
java,agi.foundation.compatibility,AssertHelper,assertEquals,3,1,4,128,0,agi.foundation.compatibility.AssertHelper,agi.foundation.compatibility.AssertHelper
java,agi.foundation.compatibility,AssertHelper,assertEquals,11,3,3,132,0,agi.foundation.compatibility.AssertHelper,agi.foundation.compatibility.AssertHelper
java,agi.foundation.compatibility,AssertHelper,isArray,3,1,1,142,0,,
java,agi.foundation.compatibility,AssertHelper,assertArraysAreEqual,35,8,3,147,0,agi.foundation.compatibility.AssertHelper,agi.foundation.compatibility.AssertHelper
java,agi.foundation.compatibility,AssertHelper,assertNumbersAreEqual,14,4,3,188,0,,
java,agi.foundation.compatibility,AssertHelper,assertEquals,3,1,3,201,0,,
java,agi.foundation.compatibility,AssertHelper,assertThrows,3,1,2,211,0,,
java,agi.foundation.compatibility,AssertHelper,assertThrows,3,1,4,215,0,,
java,agi.foundation.compatibility,AssertHelper,assertThrows,3,1,2,219,0,,
java,agi.foundation.compatibility,AssertHelper,assertThrows,3,1,4,223,0,,
java,agi.foundation.compatibility,AssertHelper,hasClass,3,1,1,246,0,,
java,agi.foundation.compatibility,AssertHelper,assertThrows,19,2,5,249,0,agi.foundation.compatibility.AssertHelper,agi.foundation.compatibility.AssertHelper
java,agi.foundation.compatibility,AssertHelper,formatClass,4,1,1,272,0,,
java,agi.foundation.compatibility,RuntimeNoSuchMethodException,RuntimeNoSuchMethodException,3,1,1,9,0,,
java,agi.foundation.compatibility,RuntimeNoSuchMethodException,RuntimeNoSuchMethodException,3,1,0,13,0,,
java,agi.foundation.compatibility,RuntimeNoSuchMethodException,RuntimeNoSuchMethodException,3,1,1,17,0,,
java,agi.foundation.compatibility,EnumHelper,EnumHelper,2,1,0,10,0,,
java,agi.foundation.compatibility,EnumHelper,getValues,27,2,1,12,0,,
java,agi.foundation.compatibility,RegexHelper,RegexHelper,2,1,0,10,0,,
java,agi.foundation.compatibility,RegexHelper,create,4,1,1,12,0,,
java,agi.foundation.compatibility,RegexHelper,isMatch,5,1,2,25,0,,
java,agi.foundation.compatibility,Assembly,Assembly,3,1,1,96,0,,
java,agi.foundation.compatibility,Assembly,Assembly,3,1,3,107,0,,
java,agi.foundation.compatibility,Assembly,getExecutingAssembly,3,1,0,124,0,,
java,agi.foundation.compatibility,Assembly,getCallingAssembly,3,1,0,134,0,,
java,agi.foundation.compatibility,Assembly,getManifestResourceStream,3,1,2,144,0,,
java,agi.foundation.compatibility,Assembly,getLocation,3,1,0,160,0,,
java,agi.foundation.compatibility,CultureInfoHelper,CultureInfoHelper,2,1,0,19,0,,
java,agi.foundation.compatibility,CultureInfoHelper,getInvariantCulture,3,1,0,21,0,,
java,agi.foundation.compatibility,CultureInfoHelper,getCurrentCulture,3,1,0,30,0,,
java,agi.foundation.compatibility,CultureInfoHelper,create,7,2,1,38,0,agi.foundation.compatibility.CultureInfoHelper,agi.foundation.compatibility.CultureInfoHelper
java,agi.foundation.compatibility,CultureInfoHelper,getCultureInfo,3,1,1,57,0,agi.foundation.compatibility.CultureInfoHelper,agi.foundation.compatibility.CultureInfoHelper
java,agi.foundation.compatibility,DoubleHelper,DoubleHelper,2,1,0,17,0,,
java,agi.foundation.compatibility,DoubleHelper,isPositiveInfinity,3,1,1,19,0,,
java,agi.foundation.compatibility,DoubleHelper,isNegativeInfinity,3,1,1,32,0,,
java,agi.foundation.compatibility,DoubleHelper,toString,3,1,2,45,0,agi.foundation.compatibility.DoubleHelper,agi.foundation.compatibility.DoubleHelper
java,agi.foundation.compatibility,DoubleHelper,toString,3,1,3,59,0,,
java,agi.foundation.compatibility,NotFiniteNumberException,NotFiniteNumberException,3,1,0,8,0,,
java,agi.foundation.compatibility,NotFiniteNumberException,NotFiniteNumberException,3,1,1,12,0,,
java,agi.foundation.compatibility,NotFiniteNumberException,NotFiniteNumberException,3,1,1,16,0,,
java,agi.foundation.compatibility,NotFiniteNumberException,NotFiniteNumberException,4,1,2,20,0,,
java,agi.foundation.compatibility,NotFiniteNumberException,NotFiniteNumberException,4,1,2,25,0,,
java,agi.foundation.compatibility,NotFiniteNumberException,NotFiniteNumberException,4,1,3,30,0,,
java,agi.foundation.compatibility,NotFiniteNumberException,getOffendingNumber,3,1,0,35,0,,
java,agi.foundation.compatibility,ListHelper,ListHelper,2,1,0,20,0,,
java,agi.foundation.compatibility,ListHelper,create,9,2,1,22,0,,
java,agi.foundation.compatibility,FtpWebRequest,FtpWebRequest,3,1,1,16,0,,
java,agi.foundation.compatibility,FtpWebRequest,configureConnection,2,1,1,20,0,,
java,agi.foundation.compatibility,LinkedList,LinkedList,2,1,0,61,0,,
java,agi.foundation.compatibility,LinkedList,LinkedList,5,2,1,66,0,agi.foundation.compatibility.LinkedList,agi.foundation.compatibility.LinkedList
java,agi.foundation.compatibility,LinkedList,verifyReferencedNode,8,3,1,79,0,,
java,agi.foundation.compatibility,LinkedList,verifyBlankNode,8,3,1,88,0,,
java,agi.foundation.compatibility,LinkedList,addFirst,11,2,1,97,0,,
java,agi.foundation.compatibility,LinkedList,addFirst,12,2,1,114,0,,
java,agi.foundation.compatibility,LinkedList,addLast,12,2,1,133,0,,
java,agi.foundation.compatibility,LinkedList,clear,3,2,0,152,0,,
java,agi.foundation.compatibility,LinkedList,contains,14,4,1,158,0,,
java,agi.foundation.compatibility,LinkedList,find,17,5,1,174,0,,
java,agi.foundation.compatibility,LinkedList,iterator,3,1,0,200,0,,
java,agi.foundation.compatibility,LinkedList,remove,9,2,1,205,0,agi.foundation.compatibility.LinkedList,agi.foundation.compatibility.LinkedList
java,agi.foundation.compatibility,LinkedList,remove,11,3,1,217,0,agi.foundation.compatibility.LinkedList,agi.foundation.compatibility.LinkedList
java,agi.foundation.compatibility,LinkedList,removeLast,5,2,0,235,0,,
java,agi.foundation.compatibility,LinkedList,add,4,1,1,244,0,agi.foundation.compatibility.LinkedList,agi.foundation.compatibility.LinkedList
java,agi.foundation.compatibility,LinkedList,size,3,1,0,250,0,,
java,agi.foundation.compatibility,LinkedList,getFirst,3,1,0,255,0,,
java,agi.foundation.compatibility,LinkedList,getLast,3,1,0,264,0,,
java,agi.foundation.compatibility,LinkedList,isEmpty,3,1,0,328,0,,
java,agi.foundation.compatibility,LinkedList,containsAll,3,1,1,333,0,,
java,agi.foundation.compatibility,LinkedList,toArray,3,1,0,338,0,,
java,agi.foundation.compatibility,LinkedList,toArray,3,1,1,343,0,,
java,agi.foundation.compatibility,LinkedList,removeAll,3,1,1,348,0,,
java,agi.foundation.compatibility,LinkedList,addAll,3,1,1,353,0,,
java,agi.foundation.compatibility,LinkedList,retainAll,3,1,1,358,0,,
java,agi.foundation.compatibility,NumberFormatInfo,getInstance,4,2,1,21,0,,
java,agi.foundation.compatibility,NumberFormatInfo,getInvariantInfo,3,1,0,31,0,agi.foundation.compatibility.NumberFormatInfo,agi.foundation.compatibility.NumberFormatInfo
java,agi.foundation.compatibility,NumberFormatInfo,NumberFormatInfo,3,1,2,40,0,,
java,agi.foundation.compatibility,NumberFormatInfo,getNumberDecimalSeparator,3,1,0,44,0,,
java,agi.foundation.compatibility,RuntimeInterruptedException,RuntimeInterruptedException,3,1,1,9,0,,
java,agi.foundation.compatibility,RuntimeInterruptedException,RuntimeInterruptedException,3,1,0,13,0,,
java,agi.foundation.compatibility,RuntimeInterruptedException,RuntimeInterruptedException,3,1,1,17,0,,
java,agi.foundation.compatibility,DateTimeFormatInfo,DateTimeFormatInfo,11,2,2,52,0,,
java,agi.foundation.compatibility,DateTimeFormatInfo,dayOfWeekToCalendarValue,0,8,1,280,0,,
java,agi.foundation.compatibility,DateTimeFormatInfo,getInstance,4,2,1,301,0,,
java,agi.foundation.compatibility,DateTimeFormatInfo,getInvariantInfo,3,1,0,311,0,agi.foundation.compatibility.DateTimeFormatInfo,agi.foundation.compatibility.DateTimeFormatInfo
java,agi.foundation.compatibility,DateTimeFormatInfo,getAMDesignator,3,1,0,320,0,,
java,agi.foundation.compatibility,DateTimeFormatInfo,getPMDesignator,3,1,0,327,0,,
java,agi.foundation.compatibility,DateTimeFormatInfo,getAbbreviatedDayName,3,1,1,334,0,agi.foundation.compatibility.DateTimeFormatInfo,agi.foundation.compatibility.DateTimeFormatInfo
java,agi.foundation.compatibility,DateTimeFormatInfo,getAbbreviatedDayNames,3,1,0,342,0,,
java,agi.foundation.compatibility,DateTimeFormatInfo,getDayName,3,1,1,358,0,agi.foundation.compatibility.DateTimeFormatInfo,agi.foundation.compatibility.DateTimeFormatInfo
java,agi.foundation.compatibility,DateTimeFormatInfo,getDayNames,3,1,0,366,0,,
